Date,Chaîne,Programme,Genre,Heure,Durée,Jour semaine,Audience,Feature,Vacances scolaires,Jour férié,Météo,Concurrence sur autres chaînes,Présence d'un match de foot,Nombre d'épisodes déjà diffusés,Réseaux sociaux,Type de programme,Part d'audience,Position,Article URL,Date publication,Article publié le lendemain,Titre article,Programme URL,Source
2026-06-07,TF1,Chasse gardée,Film,1ère partie de soirée,,Dimanche,4429000,"Leader, Carton",Non,Non,,France 2 - Mourir peut attendre (2 084 000) | France 3 - Vanina : Meurtres en Sicile (2 222 000) | M6 - Capital (1 232 000) | France 5 - La fabrique du mensonge (896 000) | Arte - Capitaine Phillips (597 000),Non,,,Fiction,"31,0 %",1,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-didier-bourdon-ecrase-daniel-craig-avec-chasse-gardee-sur-tf1-20260608,2026-06-08,Oui,Audiences : Didier Bourdon écrase Daniel Craig avec Chasse gardée sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/chasse-gardee-f1701871930,fig-tv-audience table
2026-06-07,France 2,Mourir peut attendre,Film,1ère partie de soirée,,Dimanche,2084000,Rediffusion,Non,Non,,TF1 - Chasse gardée (4 429 000) | France 3 - Vanina : Meurtres en Sicile (2 222 000) | M6 - Capital (1 232 000) | France 5 - La fabrique du mensonge (896 000) | Arte - Capitaine Phillips (597 000),Non,,,Fiction,"16,5 %",2,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-didier-bourdon-ecrase-daniel-craig-avec-chasse-gardee-sur-tf1-20260608,2026-06-08,Oui,Audiences : Didier Bourdon écrase Daniel Craig avec Chasse gardée sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/mourir-peut-attendre-f54532738,fig-tv-audience table
2026-06-07,France 3,Vanina : Meurtres en Sicile,Série,1ère partie de soirée,,Dimanche,2222000,,Non,Non,,TF1 - Chasse gardée (4 429 000) | France 2 - Mourir peut attendre (2 084 000) | M6 - Capital (1 232 000) | France 5 - La fabrique du mensonge (896 000) | Arte - Capitaine Phillips (597 000),Non,,,Fiction,"15,7 %",3,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-didier-bourdon-ecrase-daniel-craig-avec-chasse-gardee-sur-tf1-20260608,2026-06-08,Oui,Audiences : Didier Bourdon écrase Daniel Craig avec Chasse gardée sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/vanina-meurtres-en-sicile-f1485539812,fig-tv-audience table
2026-06-07,M6,Capital,Magazine,1ère partie de soirée,,Dimanche,1232000,,Non,Non,,TF1 - Chasse gardée (4 429 000) | France 2 - Mourir peut attendre (2 084 000) | France 3 - Vanina : Meurtres en Sicile (2 222 000) | France 5 - La fabrique du mensonge (896 000) | Arte - Capitaine Phillips (597 000),Non,,,Documentaire / magazine,"9,0 %",4,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-didier-bourdon-ecrase-daniel-craig-avec-chasse-gardee-sur-tf1-20260608,2026-06-08,Oui,Audiences : Didier Bourdon écrase Daniel Craig avec Chasse gardée sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/capital-f351324196,fig-tv-audience table
2026-06-07,France 5,La fabrique du mensonge,Documentaire,1ère partie de soirée,,Dimanche,896000,,Non,Non,,TF1 - Chasse gardée (4 429 000) | France 2 - Mourir peut attendre (2 084 000) | France 3 - Vanina : Meurtres en Sicile (2 222 000) | M6 - Capital (1 232 000) | Arte - Capitaine Phillips (597 000),Non,,,Documentaire / magazine,"6,0 %",5,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-didier-bourdon-ecrase-daniel-craig-avec-chasse-gardee-sur-tf1-20260608,2026-06-08,Oui,Audiences : Didier Bourdon écrase Daniel Craig avec Chasse gardée sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/la-fabrique-du-mensonge-f1172715623,fig-tv-audience table
2026-06-07,Arte,Capitaine Phillips,Film,1ère partie de soirée,,Dimanche,597000,,Non,Non,,TF1 - Chasse gardée (4 429 000) | France 2 - Mourir peut attendre (2 084 000) | France 3 - Vanina : Meurtres en Sicile (2 222 000) | M6 - Capital (1 232 000) | France 5 - La fabrique du mensonge (896 000),Non,,,Fiction,"4,2 %",6,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-didier-bourdon-ecrase-daniel-craig-avec-chasse-gardee-sur-tf1-20260608,2026-06-08,Oui,Audiences : Didier Bourdon écrase Daniel Craig avec Chasse gardée sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/capitaine-phillips-f1341862147,fig-tv-audience table
2026-06-07,TMC,Esprits criminels,Série,1ère partie de soirée,,Dimanche,454000,,Non,Non,,TF1 - Chasse gardée (4 429 000) | France 2 - Mourir peut attendre (2 084 000) | France 3 - Vanina : Meurtres en Sicile (2 222 000) | M6 - Capital (1 232 000) | France 5 - La fabrique du mensonge (896 000),Non,,,Fiction,"3,1 %",7,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-didier-bourdon-ecrase-daniel-craig-avec-chasse-gardee-sur-tf1-20260608,2026-06-08,Oui,Audiences : Didier Bourdon écrase Daniel Craig avec Chasse gardée sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/esprits-criminels-f1773448988,fig-tv-audience table
2026-06-07,RMC Découverte,Faites entrer l'accusé,Magazine,1ère partie de soirée,,Dimanche,397000,,Non,Non,,TF1 - Chasse gardée (4 429 000) | France 2 - Mourir peut attendre (2 084 000) | France 3 - Vanina : Meurtres en Sicile (2 222 000) | M6 - Capital (1 232 000) | France 5 - La fabrique du mensonge (896 000),Non,,,Documentaire / magazine,"2,7 %",8,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-didier-bourdon-ecrase-daniel-craig-avec-chasse-gardee-sur-tf1-20260608,2026-06-08,Oui,Audiences : Didier Bourdon écrase Daniel Craig avec Chasse gardée sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/faites-entrer-l-accuse-f984206271,fig-tv-audience table
2026-06-07,Gulli,MacGyver,Série,1ère partie de soirée,,Dimanche,369000,,Non,Non,,TF1 - Chasse gardée (4 429 000) | France 2 - Mourir peut attendre (2 084 000) | France 3 - Vanina : Meurtres en Sicile (2 222 000) | M6 - Capital (1 232 000) | France 5 - La fabrique du mensonge (896 000),Non,,,Fiction,"2,5 %",9,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-didier-bourdon-ecrase-daniel-craig-avec-chasse-gardee-sur-tf1-20260608,2026-06-08,Oui,Audiences : Didier Bourdon écrase Daniel Craig avec Chasse gardée sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/macgyver-f1953323988,fig-tv-audience table
2026-06-07,W9,Beaux-parents,Film,1ère partie de soirée,,Dimanche,282000,,Non,Non,,TF1 - Chasse gardée (4 429 000) | France 2 - Mourir peut attendre (2 084 000) | France 3 - Vanina : Meurtres en Sicile (2 222 000) | M6 - Capital (1 232 000) | France 5 - La fabrique du mensonge (896 000),Non,,,Fiction,"1,9 %",10,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-didier-bourdon-ecrase-daniel-craig-avec-chasse-gardee-sur-tf1-20260608,2026-06-08,Oui,Audiences : Didier Bourdon écrase Daniel Craig avec Chasse gardée sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/beaux-parents-f1520530139,fig-tv-audience table
2026-06-07,6ter,Batman v Superman : l'aube de la justice,Film,1ère partie de soirée,,Dimanche,226000,,Non,Non,,TF1 - Chasse gardée (4 429 000) | France 2 - Mourir peut attendre (2 084 000) | France 3 - Vanina : Meurtres en Sicile (2 222 000) | M6 - Capital (1 232 000) | France 5 - La fabrique du mensonge (896 000),Non,,,Fiction,"1,9 %",11,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-didier-bourdon-ecrase-daniel-craig-avec-chasse-gardee-sur-tf1-20260608,2026-06-08,Oui,Audiences : Didier Bourdon écrase Daniel Craig avec Chasse gardée sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/batman-v-superman-l-aube-de-la-justice-f712343374,fig-tv-audience table
2026-06-07,TF1 Séries Films,La vengeance dans la peau,Film,1ère partie de soirée,,Dimanche,206000,,Non,Non,,TF1 - Chasse gardée (4 429 000) | France 2 - Mourir peut attendre (2 084 000) | France 3 - Vanina : Meurtres en Sicile (2 222 000) | M6 - Capital (1 232 000) | France 5 - La fabrique du mensonge (896 000),Non,,,Fiction,"1,4 %",12,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-didier-bourdon-ecrase-daniel-craig-avec-chasse-gardee-sur-tf1-20260608,2026-06-08,Oui,Audiences : Didier Bourdon écrase Daniel Craig avec Chasse gardée sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/la-vengeance-dans-la-peau-f346960162,fig-tv-audience table
2026-06-07,TFX,Five,Film,1ère partie de soirée,,Dimanche,180000,,Non,Non,,TF1 - Chasse gardée (4 429 000) | France 2 - Mourir peut attendre (2 084 000) | France 3 - Vanina : Meurtres en Sicile (2 222 000) | M6 - Capital (1 232 000) | France 5 - La fabrique du mensonge (896 000),Non,,,Fiction,"1,3 %",13,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-didier-bourdon-ecrase-daniel-craig-avec-chasse-gardee-sur-tf1-20260608,2026-06-08,Oui,Audiences : Didier Bourdon écrase Daniel Craig avec Chasse gardée sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/five-f1546056050,fig-tv-audience table
2026-06-07,RMC Story,Flic story,Film,1ère partie de soirée,,Dimanche,163000,,Non,Non,,TF1 - Chasse gardée (4 429 000) | France 2 - Mourir peut attendre (2 084 000) | France 3 - Vanina : Meurtres en Sicile (2 222 000) | M6 - Capital (1 232 000) | France 5 - La fabrique du mensonge (896 000),Non,,,Fiction,"1,1 %",14,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-didier-bourdon-ecrase-daniel-craig-avec-chasse-gardee-sur-tf1-20260608,2026-06-08,Oui,Audiences : Didier Bourdon écrase Daniel Craig avec Chasse gardée sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/flic-story-f1423178554,fig-tv-audience table
2026-06-07,Chérie 25,L'affaire Epstein : la piste française,Documentaire,1ère partie de soirée,,Dimanche,162000,,Non,Non,,TF1 - Chasse gardée (4 429 000) | France 2 - Mourir peut attendre (2 084 000) | France 3 - Vanina : Meurtres en Sicile (2 222 000) | M6 - Capital (1 232 000) | France 5 - La fabrique du mensonge (896 000),Non,,,Documentaire / magazine,"1,1 %",15,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-didier-bourdon-ecrase-daniel-craig-avec-chasse-gardee-sur-tf1-20260608,2026-06-08,Oui,Audiences : Didier Bourdon écrase Daniel Craig avec Chasse gardée sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/l-affaire-epstein-la-piste-francaise-f673115303,fig-tv-audience table
2026-06-07,CSTAR,S.W.A.T.,Série,1ère partie de soirée,,Dimanche,112000,,Non,Non,,TF1 - Chasse gardée (4 429 000) | France 2 - Mourir peut attendre (2 084 000) | France 3 - Vanina : Meurtres en Sicile (2 222 000) | M6 - Capital (1 232 000) | France 5 - La fabrique du mensonge (896 000),Non,,,Fiction,"0,7 %",16,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-didier-bourdon-ecrase-daniel-craig-avec-chasse-gardee-sur-tf1-20260608,2026-06-08,Oui,Audiences : Didier Bourdon écrase Daniel Craig avec Chasse gardée sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/s-w-a-t-f1114383080,fig-tv-audience table
2026-06-06,France 3,Meurtres en Balagne,Série,1ère partie de soirée,,Samedi,4242000,,Non,Non,,"France 2 - Qui restera dans la lumière ? (1 539 000) | TF1 - Star Academy : le concert événement (1 383 000) | France 5 - Echappées belles (938 000) | M6 - NCIS (846 000) | Arte - Sagrada Familia, le rêve achevé de Gaudi (554 000)",Non,,,Fiction,"35,8 %",1,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-flop-pour-star-academy-le-concert-evenement-sur-tf1-20260607,2026-06-07,Oui,Audiences : flop pour «Star Academy : le concert événement» sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/meurtres-en-balagne-f485753707,fig-tv-audience table
2026-06-06,France 2,Qui restera dans la lumière ?,Divertissement,1ère partie de soirée,,Samedi,1539000,,Non,Non,,"France 3 - Meurtres en Balagne (4 242 000) | TF1 - Star Academy : le concert événement (1 383 000) | France 5 - Echappées belles (938 000) | M6 - NCIS (846 000) | Arte - Sagrada Familia, le rêve achevé de Gaudi (554 000)",Non,,,Divertissement,"14,6 %",2,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-flop-pour-star-academy-le-concert-evenement-sur-tf1-20260607,2026-06-07,Oui,Audiences : flop pour «Star Academy : le concert événement» sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/qui-restera-dans-la-lumiere-f1760290353,fig-tv-audience table
2026-06-06,TF1,Star Academy : le concert événement,Divertissement,1ère partie de soirée,,Samedi,1383000,Flop,Non,Non,,"France 3 - Meurtres en Balagne (4 242 000) | France 2 - Qui restera dans la lumière ? (1 539 000) | France 5 - Echappées belles (938 000) | M6 - NCIS (846 000) | Arte - Sagrada Familia, le rêve achevé de Gaudi (554 000)",Non,,,Divertissement,"11,9 %",3,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-flop-pour-star-academy-le-concert-evenement-sur-tf1-20260607,2026-06-07,Oui,Audiences : flop pour «Star Academy : le concert événement» sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/star-academy-le-concert-evenement-f1697372421,fig-tv-audience table
2026-06-06,France 5,Echappées belles,Magazine,1ère partie de soirée,,Samedi,938000,,Non,Non,,"France 3 - Meurtres en Balagne (4 242 000) | France 2 - Qui restera dans la lumière ? (1 539 000) | TF1 - Star Academy : le concert événement (1 383 000) | M6 - NCIS (846 000) | Arte - Sagrada Familia, le rêve achevé de Gaudi (554 000)",Non,,,Documentaire / magazine,"7,9 %",4,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-flop-pour-star-academy-le-concert-evenement-sur-tf1-20260607,2026-06-07,Oui,Audiences : flop pour «Star Academy : le concert événement» sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/echappees-belles-f665984959,fig-tv-audience table
2026-06-06,M6,NCIS,Série,1ère partie de soirée,,Samedi,846000,,Non,Non,,"France 3 - Meurtres en Balagne (4 242 000) | France 2 - Qui restera dans la lumière ? (1 539 000) | TF1 - Star Academy : le concert événement (1 383 000) | France 5 - Echappées belles (938 000) | Arte - Sagrada Familia, le rêve achevé de Gaudi (554 000)",Non,,,Fiction,"7,0 %",5,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-flop-pour-star-academy-le-concert-evenement-sur-tf1-20260607,2026-06-07,Oui,Audiences : flop pour «Star Academy : le concert événement» sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/ncis-f254880757,fig-tv-audience table
2026-06-06,Arte,"Sagrada Familia, le rêve achevé de Gaudi",Documentaire,1ère partie de soirée,,Samedi,554000,,Non,Non,,France 3 - Meurtres en Balagne (4 242 000) | France 2 - Qui restera dans la lumière ? (1 539 000) | TF1 - Star Academy : le concert événement (1 383 000) | France 5 - Echappées belles (938 000) | M6 - NCIS (846 000),Non,,,Documentaire / magazine,"4,6 %",6,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-flop-pour-star-academy-le-concert-evenement-sur-tf1-20260607,2026-06-07,Oui,Audiences : flop pour «Star Academy : le concert événement» sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/sagrada-familia-le-reve-acheve-de-gaudi-f2007095148,fig-tv-audience table
2026-06-06,W9,La petite histoire de France,Documentaire,1ère partie de soirée,,Samedi,362000,,Non,Non,,France 3 - Meurtres en Balagne (4 242 000) | France 2 - Qui restera dans la lumière ? (1 539 000) | TF1 - Star Academy : le concert événement (1 383 000) | France 5 - Echappées belles (938 000) | M6 - NCIS (846 000),Non,,,Documentaire / magazine,"3,1 %",7,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-flop-pour-star-academy-le-concert-evenement-sur-tf1-20260607,2026-06-07,Oui,Audiences : flop pour «Star Academy : le concert événement» sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/la-petite-histoire-de-france-f866709550,fig-tv-audience table
2026-06-06,6ter,The Truman Show,Film,1ère partie de soirée,,Samedi,297000,,Non,Non,,France 3 - Meurtres en Balagne (4 242 000) | France 2 - Qui restera dans la lumière ? (1 539 000) | TF1 - Star Academy : le concert événement (1 383 000) | France 5 - Echappées belles (938 000) | M6 - NCIS (846 000),Non,,,Fiction,"2,6 %",8,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-flop-pour-star-academy-le-concert-evenement-sur-tf1-20260607,2026-06-07,Oui,Audiences : flop pour «Star Academy : le concert événement» sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/the-truman-show-f1441606155,fig-tv-audience table
2026-06-06,CSTAR,Rugby : Top 14,Sport,1ère partie de soirée,,Samedi,269000,,Non,Non,,France 3 - Meurtres en Balagne (4 242 000) | France 2 - Qui restera dans la lumière ? (1 539 000) | TF1 - Star Academy : le concert événement (1 383 000) | France 5 - Echappées belles (938 000) | M6 - NCIS (846 000),Non,,,Sport,"2,4 %",9,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-flop-pour-star-academy-le-concert-evenement-sur-tf1-20260607,2026-06-07,Oui,Audiences : flop pour «Star Academy : le concert événement» sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/rugby-top-14-f304447739,fig-tv-audience table
2026-06-06,TFX,Chroniques criminelles,Magazine,1ère partie de soirée,,Samedi,243000,,Non,Non,,France 3 - Meurtres en Balagne (4 242 000) | France 2 - Qui restera dans la lumière ? (1 539 000) | TF1 - Star Academy : le concert événement (1 383 000) | France 5 - Echappées belles (938 000) | M6 - NCIS (846 000),Non,,,Documentaire / magazine,"2,1 %",10,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-flop-pour-star-academy-le-concert-evenement-sur-tf1-20260607,2026-06-07,Oui,Audiences : flop pour «Star Academy : le concert événement» sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/chroniques-criminelles-f1604827225,fig-tv-audience table
2026-06-06,RMC Découverte,Le mystère d'Oak Island,Documentaire,1ère partie de soirée,,Samedi,246000,,Non,Non,,France 3 - Meurtres en Balagne (4 242 000) | France 2 - Qui restera dans la lumière ? (1 539 000) | TF1 - Star Academy : le concert événement (1 383 000) | France 5 - Echappées belles (938 000) | M6 - NCIS (846 000),Non,,,Documentaire / magazine,"2,0 %",11,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-flop-pour-star-academy-le-concert-evenement-sur-tf1-20260607,2026-06-07,Oui,Audiences : flop pour «Star Academy : le concert événement» sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/le-mystere-d-oak-island-f885204374,fig-tv-audience table
2026-06-06,TMC,New York Unité Spéciale,Série,1ère partie de soirée,,Samedi,215000,,Non,Non,,France 3 - Meurtres en Balagne (4 242 000) | France 2 - Qui restera dans la lumière ? (1 539 000) | TF1 - Star Academy : le concert événement (1 383 000) | France 5 - Echappées belles (938 000) | M6 - NCIS (846 000),Non,,,Fiction,"1,7 %",12,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-flop-pour-star-academy-le-concert-evenement-sur-tf1-20260607,2026-06-07,Oui,Audiences : flop pour «Star Academy : le concert événement» sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/new-york-unite-speciale-f2080882447,fig-tv-audience table
2026-06-06,TF1 Séries Films,"Joséphine, ange gardien",Série,1ère partie de soirée,,Samedi,209000,,Non,Non,,France 3 - Meurtres en Balagne (4 242 000) | France 2 - Qui restera dans la lumière ? (1 539 000) | TF1 - Star Academy : le concert événement (1 383 000) | France 5 - Echappées belles (938 000) | M6 - NCIS (846 000),Non,,,Fiction,"1,7 %",13,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-flop-pour-star-academy-le-concert-evenement-sur-tf1-20260607,2026-06-07,Oui,Audiences : flop pour «Star Academy : le concert événement» sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/josephine-ange-gardien-f110413250,fig-tv-audience table
2026-06-06,Gulli,99 à battre,Divertissement,1ère partie de soirée,,Samedi,109000,,Non,Non,,France 3 - Meurtres en Balagne (4 242 000) | France 2 - Qui restera dans la lumière ? (1 539 000) | TF1 - Star Academy : le concert événement (1 383 000) | France 5 - Echappées belles (938 000) | M6 - NCIS (846 000),Non,,,Divertissement,"0,9 %",14,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-flop-pour-star-academy-le-concert-evenement-sur-tf1-20260607,2026-06-07,Oui,Audiences : flop pour «Star Academy : le concert événement» sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/99-a-battre-f482873219,fig-tv-audience table
2026-06-06,RMC Story,Big Bang Theory,Série,1ère partie de soirée,,Samedi,101000,,Non,Non,,France 3 - Meurtres en Balagne (4 242 000) | France 2 - Qui restera dans la lumière ? (1 539 000) | TF1 - Star Academy : le concert événement (1 383 000) | France 5 - Echappées belles (938 000) | M6 - NCIS (846 000),Non,,,Fiction,"0,9 %",15,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-flop-pour-star-academy-le-concert-evenement-sur-tf1-20260607,2026-06-07,Oui,Audiences : flop pour «Star Academy : le concert événement» sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/big-bang-theory-f227895004,fig-tv-audience table
2026-06-06,Chérie 25,La folle histoire de Nutella,Documentaire,1ère partie de soirée,,Samedi,86000,,Non,Non,,France 3 - Meurtres en Balagne (4 242 000) | France 2 - Qui restera dans la lumière ? (1 539 000) | TF1 - Star Academy : le concert événement (1 383 000) | France 5 - Echappées belles (938 000) | M6 - NCIS (846 000),Non,,,Documentaire / magazine,"0,7 %",16,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-flop-pour-star-academy-le-concert-evenement-sur-tf1-20260607,2026-06-07,Oui,Audiences : flop pour «Star Academy : le concert événement» sur TF1,https://tvmag.lefigaro.fr/programme-tv/programme/la-folle-histoire-de-nutella-f1144830108,fig-tv-audience table
2026-06-05,France 2,Haute saison,Série,1ère partie de soirée,,Vendredi,3254000,"Carton, Inédit",Non,Non,,TF1 - Mask Singer (2 398 000) | M6 - Arnaques ! (1 438 000) | France 5 - Persepolis (769 000) | Arte - Meurtres à Sandhamn (655 000) | TMC - Didier (509 000),Non,Épisode 3,,Fiction,"26,2 %",1,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-carton-pour-la-serie-haute-saison-sur-france-2-20260606,2026-06-06,Oui,Audiences : carton pour la série Haute Saison sur France 2,https://tvmag.lefigaro.fr/programme-tv/programme/haute-saison-f1691368580,fig-tv-audience table
2026-06-05,TF1,Mask Singer,Divertissement,1ère partie de soirée,,Vendredi,2398000,,Non,Non,,France 2 - Haute saison (3 254 000) | M6 - Arnaques ! (1 438 000) | France 5 - Persepolis (769 000) | Arte - Meurtres à Sandhamn (655 000) | TMC - Didier (509 000),Non,,,Divertissement,"19,5 %",2,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-carton-pour-la-serie-haute-saison-sur-france-2-20260606,2026-06-06,Oui,Audiences : carton pour la série Haute Saison sur France 2,https://tvmag.lefigaro.fr/programme-tv/programme/mask-singer-f105858265,fig-tv-audience table
2026-06-05,M6,Arnaques !,Série,1ère partie de soirée,,Vendredi,1438000,Inédit,Non,Non,,France 2 - Haute saison (3 254 000) | TF1 - Mask Singer (2 398 000) | France 5 - Persepolis (769 000) | Arte - Meurtres à Sandhamn (655 000) | TMC - Didier (509 000),Non,,,Fiction,"11,6 %",3,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-carton-pour-la-serie-haute-saison-sur-france-2-20260606,2026-06-06,Oui,Audiences : carton pour la série Haute Saison sur France 2,https://tvmag.lefigaro.fr/programme-tv/programme/arnaques-f1298469597,fig-tv-audience table
2026-06-05,France 5,Persepolis,Film,1ère partie de soirée,,Vendredi,769000,,Non,Non,,France 2 - Haute saison (3 254 000) | TF1 - Mask Singer (2 398 000) | M6 - Arnaques ! (1 438 000) | Arte - Meurtres à Sandhamn (655 000) | TMC - Didier (509 000),Non,,,Fiction,"6,5 %",4,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-carton-pour-la-serie-haute-saison-sur-france-2-20260606,2026-06-06,Oui,Audiences : carton pour la série Haute Saison sur France 2,https://tvmag.lefigaro.fr/programme-tv/programme/persepolis-f1145860561,fig-tv-audience table
2026-06-05,Arte,Meurtres à Sandhamn,Série,1ère partie de soirée,,Vendredi,655000,,Non,Non,,France 2 - Haute saison (3 254 000) | TF1 - Mask Singer (2 398 000) | M6 - Arnaques ! (1 438 000) | France 5 - Persepolis (769 000) | TMC - Didier (509 000),Non,,,Fiction,"5,4 %",5,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-carton-pour-la-serie-haute-saison-sur-france-2-20260606,2026-06-06,Oui,Audiences : carton pour la série Haute Saison sur France 2,https://tvmag.lefigaro.fr/programme-tv/programme/meurtres-a-sandhamn-f319689059,fig-tv-audience table
2026-06-05,TMC,Didier,Film,1ère partie de soirée,,Vendredi,509000,,Non,Non,,France 2 - Haute saison (3 254 000) | TF1 - Mask Singer (2 398 000) | M6 - Arnaques ! (1 438 000) | France 5 - Persepolis (769 000) | Arte - Meurtres à Sandhamn (655 000),Non,,,Fiction,"4,7 %",6,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-carton-pour-la-serie-haute-saison-sur-france-2-20260606,2026-06-06,Oui,Audiences : carton pour la série Haute Saison sur France 2,https://tvmag.lefigaro.fr/programme-tv/programme/didier-f716666238,fig-tv-audience table
2026-06-05,France 3,La carte aux trésors,Magazine,1ère partie de soirée,,Vendredi,500000,,Non,Non,,France 2 - Haute saison (3 254 000) | TF1 - Mask Singer (2 398 000) | M6 - Arnaques ! (1 438 000) | France 5 - Persepolis (769 000) | Arte - Meurtres à Sandhamn (655 000),Non,,,Documentaire / magazine,"4,5 %",7,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-carton-pour-la-serie-haute-saison-sur-france-2-20260606,2026-06-06,Oui,Audiences : carton pour la série Haute Saison sur France 2,https://tvmag.lefigaro.fr/programme-tv/programme/la-carte-aux-tresors-f548830195,fig-tv-audience table
2026-06-05,TF1 Séries Films,New York Unité Spéciale,Série,1ère partie de soirée,,Vendredi,509000,,Non,Non,,France 2 - Haute saison (3 254 000) | TF1 - Mask Singer (2 398 000) | M6 - Arnaques ! (1 438 000) | France 5 - Persepolis (769 000) | Arte - Meurtres à Sandhamn (655 000),Non,,,Fiction,"4,1 %",8,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-carton-pour-la-serie-haute-saison-sur-france-2-20260606,2026-06-06,Oui,Audiences : carton pour la série Haute Saison sur France 2,https://tvmag.lefigaro.fr/programme-tv/programme/new-york-unite-speciale-f2097772863,fig-tv-audience table
2026-06-05,TFX,Premières vacances,Film,1ère partie de soirée,,Vendredi,390000,,Non,Non,,France 2 - Haute saison (3 254 000) | TF1 - Mask Singer (2 398 000) | M6 - Arnaques ! (1 438 000) | France 5 - Persepolis (769 000) | Arte - Meurtres à Sandhamn (655 000),Non,,,Fiction,"3,4 %",9,https://tvmag.lefigaro.fr/programme-tv/audiences-tv/audiences-carton-pour-la-serie-haute-saison-sur-france-2-20260606,2026-06-06,Oui,Audiences : carton pour la série Haute Saison sur France 2,https://tvmag.lefigaro.fr/programme-tv/programme/premieres-vacances-f207399376,fig-tv-audience table
